M,C,d,L,R,T,N,Max_Ve,Min_Ve,Avg_Ve,Std_Ve,is_error,N_stat
0.9,24.39,0.555,84.0,1.017,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.9,24.388,0.427,83.89,0.986,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.865,24.284,0.678,83.87,1.003,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.856,24.26,0.819,84.05,1.02,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.881,24.344,0.535,84.06,0.976,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.876,24.258,0.603,83.91,1.01,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.919,24.309,0.598,84.25,1.094,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.891,24.366,0.347,84.24,0.966,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.917,24.342,0.537,84.01,1.032,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.882,24.302,0.497,84.16,0.994,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.912,24.372,0.512,84.03,0.998,2025-04-17 19:40:52,36.0,20.4,14.6,17.42,1.44,0,36
0.906,24.32,0.671,83.9,1.061,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.919,24.355,0.615,84.04,1.096,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.882,24.314,0.57,83.89,1.021,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.912,24.364,0.563,84.46,1.062,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.895,24.288,0.565,83.71,1.025,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.916,24.349,0.583,84.24,0.995,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.884,24.311,0.542,83.95,1.038,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.895,24.378,0.759,84.26,1.052,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.897,24.336,0.663,83.96,1.037,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.913,24.419,0.57,84.25,1.072,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.908,24.419,0.545,83.71,1.059,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.915,24.383,0.394,84.19,1.038,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.907,24.33,0.789,83.98,1.055,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.924,24.429,0.502,84.02,1.127,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.91,24.358,0.608,84.37,1.01,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.914,24.347,0.502,84.25,1.065,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.906,24.339,0.794,84.35,1.022,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.898,24.392,0.598,84.13,1.034,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.912,24.285,0.502,84.07,1.063,2025-04-17 21:31:00,37.0,21.1,15.5,18.18,1.67,0,37
0.926,24.284,0.867,84.21,1.016,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.912,24.348,0.673,84.24,1.007,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.902,24.309,0.768,84.16,1.057,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.89,24.269,0.733,84.29,1.129,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.906,24.33,0.58,84.09,1.046,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.903,24.325,0.502,84.36,1.024,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.908,24.301,0.49,84.24,1.042,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.912,24.27,0.462,84.41,1.105,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.902,24.405,0.55,84.16,1.096,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.876,24.282,0.593,84.03,1.019,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.886,24.288,0.382,84.16,1.063,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.852,24.225,0.527,84.02,0.97,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.864,24.29,0.643,83.94,1.051,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.887,24.275,0.374,84.24,1.026,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.894,24.303,0.565,84.03,1.072,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.889,24.322,0.59,84.35,1.06,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.904,24.337,0.628,84.09,1.046,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.891,24.339,0.593,83.87,1.039,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.888,24.334,0.399,84.17,1.014,2025-04-18 11:08:20,38.0,19.3,14.4,17.24,1.08,0,38
0.895,24.292,0.638,83.83,1.128,2025-04-18 21:08:35,39.0,11.7,6.6,9.6,1.27,0,39
0.918,24.381,0.671,83.97,1.15,2025-04-18 21:08:35,39.0,11.7,6.6,9.6,1.27,0,39
0.897,24.359,0.543,84.15,1.117,2025-04-18 21:08:35,39.0,11.7,6.6,9.6,1.27,0,39
0.92,24.257,0.625,84.05,1.182,2025-04-18 21:08:35,39.0,11.7,6.6,9.6,1.27,0,39
0.901,24.424,0.545,83.98,1.148,2025-04-18 21:08:35,39.0,11.7,6.6,9.6,1.27,0,39
0.87,24.281,0.414,83.89,1.133,2025-04-18 21:08:35,39.0,11.7,6.6,9.6,1.27,0,39
0.888,24.29,0.625,84.01,1.123,2025-04-18 21:08:35,39.0,11.7,6.6,9.6,1.27,0,39
0.897,24.313,0.552,84.2,1.019,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.908,24.331,0.55,84.2,1.004,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.933,24.364,0.369,83.87,1.053,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.954,24.329,0.58,84.05,1.014,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.887,24.332,0.537,84.09,1.057,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.917,24.344,1.017,84.08,1.011,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.928,24.35,0.65,84.27,1.047,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.891,24.303,0.605,84.22,1.026,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.874,24.243,0.577,83.99,0.986,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.912,24.305,0.645,84.04,1.024,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.859,24.287,0.477,83.94,0.977,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.908,24.286,0.331,84.28,1.074,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.9,24.28,0.502,84.27,1.083,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.886,24.294,0.464,84.06,1.036,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.907,24.278,0.603,84.09,1.022,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.896,24.321,0.294,84.01,0.996,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.935,24.333,0.505,84.06,1.038,2025-06-05 13:17:34,40.0,27.9,18.1,20.68,2.23,0,40
0.887,24.297,0.535,83.84,0.944,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.922,24.358,0.575,84.37,1.075,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.889,24.357,0.507,84.09,0.976,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.899,24.321,0.736,84.2,0.988,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.913,24.278,0.547,83.93,1.048,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.928,24.364,0.69,84.21,1.043,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.897,24.303,0.598,84.24,0.964,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.895,24.304,0.522,84.52,0.968,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.916,24.295,0.349,84.5,1.032,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.915,24.357,0.638,84.47,1.007,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.864,24.296,0.417,83.72,0.996,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.929,24.279,0.419,84.35,1.019,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.915,24.295,0.648,84.19,1.075,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.919,24.309,0.565,84.03,0.994,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.924,24.434,0.59,84.01,1.03,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.892,24.272,0.502,84.02,1.04,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.897,24.289,0.392,84.17,0.999,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.895,24.283,0.515,83.68,0.982,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.936,24.339,0.711,84.13,1.011,2025-06-05 19:12:44,41.0,23.1,16.3,20.17,1.63,0,41
0.904,24.329,0.407,84.22,1.105,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.904,24.236,0.542,83.89,1.014,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.907,24.29,0.482,84.14,1.015,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.884,24.268,0.475,84.03,1.021,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.891,24.265,0.605,84.63,1.028,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.912,24.276,0.557,84.14,1.008,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.911,24.292,0.66,84.05,1.005,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.92,24.244,0.721,84.02,1.096,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.911,24.325,0.429,84.32,1.126,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.909,24.378,0.52,84.06,1.042,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.898,24.313,0.562,83.95,1.045,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.92,24.35,0.48,84.19,1.077,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.915,24.264,0.726,84.13,1.035,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.915,24.329,0.547,83.99,1.095,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.889,24.305,0.766,83.92,0.994,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.927,24.328,0.821,84.17,1.094,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.891,24.308,0.379,84.18,1.054,2025-06-05 21:27:50,42.0,22.4,15.9,19.2,1.84,0,42
0.908,24.315,0.387,83.76,1.036,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.924,24.317,0.527,84.19,1.02,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.933,24.415,0.474,83.98,0.995,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.908,24.374,0.492,83.88,1.021,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.912,24.336,0.66,84.24,1.015,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.932,24.351,0.409,83.96,0.971,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.93,24.314,0.512,84.18,1.059,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.925,24.358,0.492,83.99,1.025,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.951,24.334,0.58,84.13,1.036,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.903,24.384,0.53,84.08,1.033,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.9,24.316,0.731,84.03,1.022,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.906,24.355,0.427,84.02,0.975,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.894,24.35,0.51,84.37,1.019,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.935,24.355,0.565,84.23,1.025,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.926,24.337,0.66,84.09,1.074,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.924,24.377,0.384,84.0,0.998,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.904,24.373,0.404,84.18,0.964,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.879,24.297,0.693,84.09,1.03,2025-06-06 11:27:18,43.0,23.6,18.5,20.55,1.43,0,43
0.892,24.251,0.618,84.26,0.997,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.91,24.277,0.967,84.05,1.026,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.905,24.329,0.638,84.17,0.994,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.902,24.368,0.429,84.08,1.011,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.897,24.27,0.542,84.03,0.951,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.893,24.325,0.63,83.9,1.02,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.898,24.28,0.706,83.87,1.055,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.924,24.327,0.804,84.14,1.075,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.896,24.268,0.613,83.98,1.001,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.917,24.377,0.49,84.13,1.027,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.89,24.275,0.547,84.36,0.995,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.888,24.285,0.362,84.08,1.036,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.91,24.299,0.64,84.14,1.051,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.908,24.259,0.563,84.11,1.003,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.916,24.255,0.547,84.23,1.021,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.893,24.288,1.067,83.91,1.042,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.907,24.334,0.808,84.06,1.02,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.885,24.304,0.598,84.19,0.978,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.932,24.341,0.467,83.99,0.996,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.894,24.25,0.542,83.99,1.024,2025-06-06 13:12:27,44.0,22.5,17.7,19.98,1.31,0,44
0.915,24.36,0.615,83.96,1.055,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.893,24.306,0.399,84.33,1.016,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.879,24.264,0.472,83.94,1.008,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.896,24.245,0.583,84.34,0.984,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.902,24.302,0.947,83.92,0.989,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.894,24.281,0.633,84.09,1.014,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.89,24.35,0.721,84.17,1.04,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.906,24.263,0.457,84.03,1.04,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.936,24.353,0.369,84.17,1.027,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.903,24.328,0.535,83.73,0.962,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.892,24.302,0.525,84.04,0.968,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.889,24.273,0.437,84.32,1.019,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.925,24.4,0.46,84.12,1.024,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.906,24.307,0.598,84.19,0.987,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.915,24.337,0.427,84.15,1.015,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.906,24.38,0.475,84.03,1.038,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.883,24.317,0.831,83.87,0.986,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.914,24.333,0.479,84.03,1.037,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.914,24.291,0.979,84.2,1.012,2025-06-06 21:27:57,45.0,24.4,17.3,21.01,1.69,0,45
0.948,24.326,0.568,84.38,0.998,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.892,24.386,0.547,84.21,1.022,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.899,24.317,0.768,83.85,1.044,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.888,24.266,0.758,83.92,0.999,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.91,24.339,0.615,84.09,1.033,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.893,24.335,0.525,83.93,1.012,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.911,24.283,0.668,83.69,1.032,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.93,24.346,0.495,83.99,1.058,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.878,24.332,0.605,84.19,0.986,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.929,24.39,0.575,84.16,1.085,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.88,24.321,0.52,83.79,1.034,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.895,24.312,0.771,83.85,1.047,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.926,24.364,0.791,84.17,1.028,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.908,24.378,0.522,84.21,1.094,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.916,24.368,0.512,84.05,1.069,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.885,24.308,0.459,84.21,1.052,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.926,24.411,0.585,84.23,1.052,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.891,24.269,0.964,83.89,1.036,2025-06-09 13:55:59,46.0,20.9,16.0,18.67,1.46,0,46
0.928,24.314,0.555,84.14,1.005,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.885,24.275,0.492,83.89,0.998,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.899,24.377,0.605,83.77,1.037,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.899,24.317,0.796,83.88,1.035,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.918,24.303,0.367,84.14,1.119,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.9,24.333,0.615,84.04,0.968,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.883,24.331,0.746,84.27,0.933,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.864,24.289,0.668,83.85,1.02,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.877,24.284,0.723,84.13,0.972,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.888,24.269,0.683,83.98,1.066,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.884,24.237,0.605,84.02,0.984,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.892,24.265,0.618,84.13,1.057,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.926,24.335,0.5,84.13,1.051,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.885,24.302,0.625,84.0,0.98,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.919,24.359,0.562,83.9,1.033,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.882,24.233,0.869,84.02,1.019,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.92,24.292,0.53,83.83,0.98,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.896,24.328,0.568,83.66,1.031,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.91,24.334,0.319,84.03,0.995,2025-07-01 13:43:41,47.0,21.1,17.2,19.23,0.93,0,47
0.912,24.299,0.349,83.79,1.088,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.895,24.287,0.778,83.84,1.05,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.907,24.332,0.756,84.15,1.022,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.873,24.26,0.449,83.97,1.073,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.887,24.285,0.58,84.11,1.016,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.922,24.32,0.449,84.07,1.038,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.876,24.331,0.623,83.97,0.943,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.901,24.336,0.55,83.96,1.086,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.922,24.35,0.367,83.67,1.004,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.904,24.305,0.66,83.93,1.047,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.898,24.34,0.846,83.92,1.071,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.917,24.26,0.447,84.09,1.087,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.939,24.286,0.507,84.15,1.085,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.908,24.301,0.738,83.86,1.061,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.913,24.315,0.507,84.12,1.001,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.919,24.356,0.455,83.98,1.049,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.92,24.317,0.465,84.16,1.095,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.925,24.36,0.711,84.2,0.988,2025-07-01 19:08:50,48.0,21.2,14.6,18.22,1.69,0,48
0.924,24.367,0.449,84.09,0.998,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.916,24.324,0.525,84.06,1.131,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.9,24.33,0.532,84.22,1.035,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.918,24.401,0.944,83.97,0.968,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.916,24.314,0.53,83.89,1.013,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.918,24.38,0.444,83.98,1.0,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.914,24.315,0.532,83.96,1.11,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.929,24.314,0.916,84.23,1.008,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.91,24.333,0.625,84.19,1.037,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.898,24.334,0.49,83.87,1.067,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.899,24.348,0.653,84.13,1.046,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.898,24.34,0.48,83.97,1.011,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.924,24.4,0.379,84.2,1.053,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.947,24.395,0.535,84.11,1.112,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.873,24.311,1.002,83.98,1.026,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.912,24.382,0.698,83.81,1.114,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.924,24.346,0.869,83.93,1.049,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.909,24.364,0.542,84.21,1.049,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.913,24.348,0.62,84.33,1.049,2025-07-01 20:48:54,49.0,21.6,15.2,19.01,1.74,0,49
0.912,24.396,0.746,84.33,1.065,2025-07-01 21:18:58,50.0,23.0,16.8,20.45,1.4,0,50
0.923,24.417,0.615,84.39,1.005,2025-07-01 21:18:58,50.0,23.0,16.8,20.45,1.4,0,50
0.913,24.375,0.437,84.09,0.999,2025-07-01 21:18:58,50.0,23.0,16.8,20.45,1.4,0,50
0.924,24.35,0.618,84.03,1.063,2025-07-01 21:18:58,50.0,23.0,16.8,20.45,1.4,0,50
