M,C,d,L,R,T,N
0.54,16.946,0.595,96.795,1.86,2025-03-03 13:02:04,102.0
0.534,16.958,0.427,97.286,1.638,2025-03-03 13:02:04,102.0
0.528,17.018,0.448,96.847,1.709,2025-03-03 13:02:04,102.0
0.541,17.065,0.588,96.929,1.911,2025-03-03 13:02:04,102.0
0.551,16.977,0.5,97.186,1.884,2025-03-03 13:02:04,102.0
0.534,16.983,0.518,96.894,1.728,2025-03-03 13:02:04,102.0
0.537,17.031,0.522,96.87,1.811,2025-03-03 13:02:04,102.0
0.553,17.031,0.556,96.973,1.845,2025-03-03 13:02:04,102.0
0.516,17.002,0.392,96.87,1.775,2025-03-03 13:02:04,102.0
0.535,16.933,0.546,97.292,1.913,2025-03-03 13:02:04,102.0
0.556,17.046,0.591,96.75,1.922,2025-03-03 13:02:04,102.0
0.548,17.005,0.623,97.368,1.855,2025-03-03 13:02:04,102.0
0.517,16.968,0.336,96.834,1.768,2025-03-03 13:02:04,102.0
0.547,17.131,0.511,96.938,1.787,2025-03-03 13:02:04,102.0
0.559,17.04,0.522,97.163,1.757,2025-03-03 13:02:04,102.0
0.505,16.987,0.479,96.896,1.696,2025-03-03 13:02:04,102.0
0.547,17.112,0.458,97.071,1.911,2025-03-03 19:57:22,103.0
0.537,17.005,0.469,96.695,1.723,2025-03-03 19:57:22,103.0
0.52,17.024,0.469,97.207,1.627,2025-03-03 19:57:22,103.0
0.527,17.093,0.417,97.227,1.596,2025-03-03 19:57:22,103.0
0.515,17.021,0.473,96.998,1.775,2025-03-03 19:57:22,103.0
0.555,16.987,0.574,97.226,1.904,2025-03-03 19:57:22,103.0
0.516,16.933,0.434,96.968,1.715,2025-03-03 19:57:22,103.0
0.517,16.974,0.43,96.858,1.852,2025-03-03 19:57:22,103.0
0.553,17.024,0.515,97.106,1.868,2025-03-03 19:57:22,103.0
0.564,16.968,0.521,97.177,1.914,2025-03-03 19:57:22,103.0
0.542,17.049,0.5,96.954,1.835,2025-03-03 19:57:22,103.0
0.549,17.046,0.532,97.268,1.833,2025-03-03 19:57:22,103.0
0.536,17.021,0.641,96.69,1.843,2025-03-03 19:57:22,103.0
0.511,17.021,0.483,96.892,1.713,2025-03-03 19:57:22,103.0
0.532,17.018,0.55,97.349,1.835,2025-03-03 19:57:22,103.0
0.529,17.009,0.511,96.943,1.69,2025-03-03 19:57:22,103.0
0.538,17.005,0.462,96.804,1.739,2025-03-03 19:57:22,103.0
0.516,17.015,0.508,96.8,1.713,2025-03-03 19:57:22,103.0
0.523,17.002,0.598,96.872,1.797,2025-03-03 19:57:22,103.0
0.553,17.005,0.455,96.908,1.893,2025-03-03 21:27:29,104.0
0.54,16.968,0.689,96.831,1.872,2025-03-03 21:27:29,104.0
0.517,16.952,0.504,97.098,1.606,2025-03-03 21:27:29,104.0
0.524,17.059,0.479,97.23,1.713,2025-03-03 21:27:29,104.0
0.553,17.059,0.508,96.996,1.85,2025-03-03 21:27:29,104.0
0.54,17.027,0.528,97.015,1.903,2025-03-03 21:27:29,104.0
0.562,17.084,0.55,97.028,1.969,2025-03-03 21:27:29,104.0
0.54,17.034,0.325,96.865,1.909,2025-03-03 21:27:29,104.0
0.527,17.071,0.55,96.946,1.758,2025-03-03 21:27:29,104.0
0.555,17.012,0.504,97.11,1.838,2025-03-03 21:27:29,104.0
0.541,16.987,0.535,97.104,1.839,2025-03-03 21:27:29,104.0
0.532,16.886,0.602,97.055,1.895,2025-03-03 21:27:29,104.0
0.536,16.974,0.571,96.821,1.744,2025-03-03 21:27:29,104.0
0.534,17.034,0.581,96.885,1.843,2025-03-03 21:27:29,104.0
0.535,17.027,0.543,96.904,1.863,2025-03-03 21:27:29,104.0
0.556,16.987,0.581,97.093,1.824,2025-03-03 21:27:29,104.0
0.544,16.936,0.476,97.148,1.846,2025-03-03 21:27:29,104.0
0.54,17.009,0.483,97.135,1.817,2025-03-03 21:27:29,104.0
0.533,17.015,0.5,97.145,1.798,2025-03-03 21:27:29,104.0
0.519,17.031,0.42,96.989,1.817,2025-03-03 21:27:29,104.0
0.533,17.053,0.598,97.019,1.788,2025-03-04 11:39:56,105.0
0.556,16.987,0.455,96.838,1.952,2025-03-04 11:39:56,105.0
0.539,16.977,0.539,97.3,1.811,2025-03-04 11:39:56,105.0
0.537,16.968,0.539,97.152,1.689,2025-03-04 11:39:56,105.0
0.552,16.965,0.546,96.975,1.975,2025-03-04 11:39:56,105.0
0.525,16.996,0.497,97.072,1.76,2025-03-04 11:39:56,105.0
0.566,16.961,0.501,97.234,1.858,2025-03-04 11:39:56,105.0
0.54,17.012,0.571,96.934,1.945,2025-03-04 11:39:56,105.0
0.535,16.955,0.553,96.863,1.898,2025-03-04 11:39:56,105.0
0.55,17.059,0.444,97.215,1.824,2025-03-04 11:39:56,105.0
0.564,16.987,0.612,96.921,1.983,2025-03-04 11:39:56,105.0
0.54,17.012,0.616,97.05,1.79,2025-03-04 11:39:56,105.0
0.531,16.952,0.473,97.056,1.817,2025-03-04 11:39:56,105.0
0.541,16.949,0.476,96.965,1.817,2025-03-04 11:39:56,105.0
0.531,16.996,0.367,96.891,1.892,2025-03-04 11:39:56,105.0
0.54,16.908,0.535,97.19,1.922,2025-03-04 11:39:56,105.0
0.531,16.955,0.581,97.114,1.726,2025-03-04 11:39:56,105.0
0.526,16.902,0.648,96.975,1.688,2025-03-04 11:39:56,105.0
0.534,16.974,0.535,96.878,1.892,2025-03-04 11:39:56,105.0
0.53,16.914,0.574,97.254,1.766,2025-03-04 11:39:56,105.0
0.558,17.018,0.441,97.316,1.911,2025-03-04 13:20:04,106.0
0.523,16.99,0.689,96.776,1.714,2025-03-04 13:20:04,106.0
0.543,16.983,0.431,97.292,1.809,2025-03-04 13:20:04,106.0
0.513,16.999,0.434,97.225,1.575,2025-03-04 13:20:04,106.0
0.536,17.027,0.623,97.161,1.734,2025-03-04 13:20:04,106.0
0.543,16.943,0.745,96.778,1.852,2025-03-04 13:20:04,106.0
0.535,17.015,0.361,97.249,1.713,2025-03-04 13:20:04,106.0
0.528,16.895,0.423,97.203,1.746,2025-03-04 13:20:04,106.0
0.543,16.943,0.543,97.131,1.812,2025-03-04 13:20:04,106.0
0.556,16.921,0.529,96.913,1.988,2025-03-04 13:20:04,106.0
0.508,16.949,0.574,96.857,1.738,2025-03-04 13:20:04,106.0
0.523,16.983,0.686,96.982,1.764,2025-03-04 13:20:04,106.0
0.541,17.068,0.644,97.033,1.806,2025-03-04 13:20:04,106.0
0.535,17.049,0.508,97.075,1.778,2025-03-04 13:20:04,106.0
0.531,16.943,0.56,96.876,1.766,2025-03-04 13:20:04,106.0
0.505,17.021,0.62,96.891,1.724,2025-03-04 13:20:04,106.0
0.529,17.04,0.672,96.946,1.648,2025-03-04 13:20:04,106.0
0.531,16.955,0.49,97.088,1.904,2025-03-04 13:20:04,106.0
0.525,17.009,0.616,97.02,1.798,2025-03-04 13:20:04,106.0
0.536,17.005,0.469,97.293,1.852,2025-03-04 13:20:04,106.0
0.54,17.002,0.504,97.173,1.865,2025-03-04 19:40:20,107.0
0.547,17.097,0.399,97.234,1.756,2025-03-04 19:40:20,107.0
0.528,17.012,0.546,97.109,1.822,2025-03-04 19:40:20,107.0
0.542,17.056,0.497,97.325,1.85,2025-03-04 19:40:20,107.0
0.55,17.024,0.595,97.228,1.879,2025-03-04 19:40:20,107.0
0.555,17.021,0.5,97.163,1.884,2025-03-04 19:40:20,107.0
0.56,16.999,0.434,97.112,1.906,2025-03-04 19:40:20,107.0
0.556,16.936,0.553,97.179,2.005,2025-03-04 19:40:20,107.0
0.531,17.049,0.612,96.976,1.842,2025-03-04 19:40:20,107.0
0.546,16.993,0.546,96.962,1.886,2025-03-04 19:40:20,107.0
0.549,16.911,0.584,97.25,1.848,2025-03-04 19:40:20,107.0
0.531,16.921,0.556,97.267,1.78,2025-03-04 19:40:20,107.0
0.555,16.958,0.553,97.008,1.96,2025-03-04 19:40:20,107.0
0.553,16.955,0.55,97.098,1.828,2025-03-04 19:40:20,107.0
0.543,17.027,0.543,96.952,1.852,2025-03-04 19:40:20,107.0
0.514,17.034,0.598,97.141,1.617,2025-03-04 19:40:20,107.0
0.513,16.936,0.479,96.817,1.724,2025-03-04 19:40:20,107.0
0.55,17.053,0.476,97.327,1.955,2025-03-04 19:40:20,107.0
0.556,17.031,0.448,97.215,1.8,2025-03-04 19:40:20,107.0
0.54,16.968,0.48,97.181,1.872,2025-03-04 19:40:20,107.0
0.558,17.1,0.606,97.163,1.809,2025-03-04 21:40:28,108.0
0.548,17.065,0.595,96.807,1.784,2025-03-04 21:40:28,108.0
0.536,17.068,0.571,97.171,1.675,2025-03-04 21:40:28,108.0
0.522,17.093,0.7,97.251,1.675,2025-03-04 21:40:28,108.0
0.525,17.002,0.633,97.12,1.666,2025-03-04 21:40:28,108.0
0.54,17.053,0.494,97.092,1.707,2025-03-04 21:40:28,108.0
0.542,17.059,0.35,97.039,1.687,2025-03-04 21:40:28,108.0
0.543,16.999,0.623,96.872,1.838,2025-03-04 21:40:28,108.0
0.52,16.965,0.564,96.932,1.645,2025-03-04 21:40:28,108.0
0.538,17.034,0.623,96.973,1.784,2025-03-04 21:40:28,108.0
0.542,17.056,0.515,97.198,1.865,2025-03-04 21:40:28,108.0
0.533,17.049,0.508,97.095,1.707,2025-03-04 21:40:28,108.0
0.533,17.009,0.396,97.159,1.757,2025-03-04 21:40:28,108.0
0.535,17.081,0.504,96.916,1.831,2025-03-04 21:40:28,108.0
0.543,17.084,0.406,96.918,1.715,2025-03-04 21:40:28,108.0
0.509,17.068,0.451,96.896,1.696,2025-03-04 21:40:28,108.0
0.525,17.109,0.686,97.253,1.68,2025-03-04 21:40:28,108.0
0.552,17.059,0.532,97.158,1.871,2025-03-04 21:40:28,108.0
0.535,17.1,0.466,97.203,1.693,2025-03-04 21:40:28,108.0
0.545,17.021,0.427,97.186,1.81,2025-03-05 11:16:00,109.0
0.527,16.99,0.612,97.173,1.798,2025-03-05 11:16:00,109.0
0.537,17.012,0.535,97.241,1.784,2025-03-05 11:16:00,109.0
0.538,17.134,0.504,97.052,1.858,2025-03-05 11:16:00,109.0
0.526,17.103,0.508,97.05,1.697,2025-03-05 11:16:00,109.0
0.508,16.974,0.409,96.972,1.771,2025-03-05 11:16:00,109.0
0.54,17.002,0.616,97.318,1.81,2025-03-05 11:16:00,109.0
0.555,17.097,0.438,97.185,1.881,2025-03-05 11:16:00,109.0
0.522,17.043,0.556,97.16,1.606,2025-03-05 11:16:00,109.0
0.54,17.034,0.539,97.2,1.834,2025-03-05 11:16:00,109.0
0.556,17.015,0.508,97.246,1.847,2025-03-05 11:16:00,109.0
0.532,17.065,0.451,97.055,1.775,2025-03-05 11:16:00,109.0
0.547,17.049,0.532,96.947,1.86,2025-03-05 11:16:00,109.0
0.532,16.949,0.564,96.907,1.75,2025-03-05 11:16:00,109.0
0.506,17.04,0.441,96.911,1.674,2025-03-05 11:16:00,109.0
0.542,17.084,0.756,97.112,1.747,2025-03-05 11:16:00,109.0
0.538,17.021,0.686,96.957,1.769,2025-03-05 11:16:00,109.0
0.539,17.053,0.546,96.99,1.64,2025-03-05 11:16:00,109.0
0.531,17.071,0.469,96.934,1.871,2025-03-05 11:16:00,109.0
0.531,16.999,0.518,97.22,1.715,2025-03-05 13:16:07,110.0
0.553,17.021,0.609,96.94,1.933,2025-03-05 13:16:07,110.0
0.526,16.899,0.599,97.014,1.762,2025-03-05 13:16:07,110.0
0.54,17.027,0.595,97.12,1.836,2025-03-05 13:16:07,110.0
0.532,17.021,0.543,97.172,1.722,2025-03-05 13:16:07,110.0
0.532,17.009,0.588,96.906,1.746,2025-03-05 13:16:07,110.0
0.557,17.093,0.567,97.036,1.885,2025-03-05 13:16:07,110.0
0.524,16.895,0.637,96.914,1.768,2025-03-05 13:16:07,110.0
0.543,16.965,0.539,96.976,1.805,2025-03-05 13:16:07,110.0
0.551,16.965,0.49,96.899,1.823,2025-03-05 13:16:07,110.0
0.547,17.075,0.42,96.952,1.845,2025-03-05 13:16:07,110.0
0.542,16.958,0.462,96.962,1.668,2025-03-05 13:16:07,110.0
0.553,17.027,0.606,96.964,1.807,2025-03-05 13:16:07,110.0
0.55,17.021,0.767,96.948,1.811,2025-03-05 13:16:07,110.0
0.536,17.166,0.413,96.892,1.717,2025-03-05 13:16:07,110.0
0.552,16.955,0.476,97.113,1.863,2025-03-05 13:16:07,110.0
0.554,16.93,0.409,97.156,1.921,2025-03-05 13:16:07,110.0
0.544,17.065,0.633,96.943,1.849,2025-03-05 13:16:07,110.0
0.551,17.109,0.308,97.054,1.87,2025-03-05 13:16:07,110.0
0.518,17.005,0.5,97.031,1.751,2025-03-05 13:16:07,110.0
0.545,17.04,0.616,97.142,1.755,2025-03-05 19:36:22,111.0
0.538,17.159,0.458,96.871,1.832,2025-03-05 19:36:22,111.0
0.521,17.005,0.857,96.86,1.659,2025-03-05 19:36:22,111.0
0.557,17.131,0.385,97.12,1.792,2025-03-05 19:36:22,111.0
0.542,17.075,0.571,96.803,1.81,2025-03-05 19:36:22,111.0
0.545,17.119,0.581,96.9,1.791,2025-03-05 19:36:22,111.0
0.548,17.197,0.402,97.132,1.733,2025-03-05 19:36:22,111.0
0.532,17.078,0.41,97.046,1.766,2025-03-05 19:36:22,111.0
0.506,17.059,0.431,96.831,1.565,2025-03-05 19:36:22,111.0
0.538,17.137,0.392,97.228,1.689,2025-03-05 19:36:22,111.0
0.553,17.068,0.557,97.017,1.849,2025-03-05 19:36:22,111.0
0.543,17.012,0.518,96.991,1.813,2025-03-05 19:36:22,111.0
0.55,17.093,0.521,97.099,1.852,2025-03-05 19:36:22,111.0
0.544,17.185,0.473,96.864,1.794,2025-03-05 19:36:22,111.0
0.526,17.119,0.441,97.084,1.718,2025-03-05 19:36:22,111.0
0.552,17.134,0.56,97.07,1.746,2025-03-05 19:36:22,111.0
0.536,17.037,0.494,96.895,1.74,2025-03-05 19:36:22,111.0
0.54,17.09,0.542,97.207,1.807,2025-03-05 19:36:22,111.0
0.556,17.191,0.637,96.906,1.75,2025-03-05 19:36:22,111.0
0.55,17.194,0.581,96.969,1.779,2025-03-05 19:36:22,111.0
0.538,17.071,0.518,97.168,1.845,2025-03-05 21:26:27,112.0
0.551,17.031,0.679,97.344,1.816,2025-03-05 21:26:27,112.0
0.557,17.031,0.623,96.955,1.943,2025-03-05 21:26:27,112.0
0.524,16.993,0.515,97.06,1.644,2025-03-05 21:26:27,112.0
0.554,17.081,0.609,96.792,1.669,2025-03-05 21:26:27,112.0
0.54,17.056,0.483,97.145,1.717,2025-03-05 21:26:27,112.0
0.557,16.977,0.7,96.846,1.881,2025-03-05 21:26:27,112.0
0.524,17.027,0.333,96.882,1.715,2025-03-05 21:26:27,112.0
0.53,16.974,0.529,97.259,1.783,2025-03-05 21:26:27,112.0
0.536,17.125,0.413,96.85,1.765,2025-03-05 21:26:27,112.0
0.521,16.977,0.483,96.835,1.715,2025-03-05 21:26:27,112.0
0.526,16.996,0.595,97.015,1.739,2025-03-05 21:26:27,112.0
0.531,16.974,0.462,97.186,1.658,2025-03-05 21:26:27,112.0
0.534,17.009,0.483,97.371,1.819,2025-03-05 21:26:27,112.0
0.526,16.977,0.609,97.197,1.675,2025-03-05 21:26:27,112.0
0.552,16.943,0.535,96.857,1.841,2025-03-05 21:26:27,112.0
0.525,16.977,0.574,97.049,1.659,2025-03-05 21:26:27,112.0
0.55,16.943,0.508,97.095,1.812,2025-03-05 21:26:27,112.0
0.523,17.034,0.399,97.011,1.696,2025-03-05 21:26:27,112.0
0.536,16.933,0.465,97.279,1.713,2025-03-05 21:26:27,112.0
0.538,17.015,0.452,96.948,1.816,2025-03-06 11:30:24,113.0
0.546,17.068,0.539,96.835,1.819,2025-03-06 11:30:24,113.0
0.526,16.958,0.535,97.201,1.896,2025-03-06 11:30:24,113.0
0.556,17.115,0.549,97.184,1.785,2025-03-06 11:30:24,113.0
0.534,17.037,0.641,97.24,1.801,2025-03-06 11:30:24,113.0
0.537,16.908,0.627,97.39,1.741,2025-03-06 11:30:24,113.0
0.523,17.071,0.62,97.192,1.707,2025-03-06 11:30:24,113.0
0.548,17.043,0.455,96.869,1.936,2025-03-06 11:30:24,113.0
0.53,17.009,0.654,96.96,1.725,2025-03-06 11:30:24,113.0
0.54,17.068,0.591,97.271,1.801,2025-03-06 11:30:24,113.0
0.541,17.018,0.77,97.216,1.749,2025-03-06 11:30:24,113.0
0.553,17.137,0.683,97.022,1.854,2025-03-06 11:30:24,113.0
0.551,16.98,0.494,96.854,1.84,2025-03-06 11:30:24,113.0
0.533,17.1,0.497,97.217,1.709,2025-03-06 11:30:24,113.0
0.532,17.128,0.564,97.18,1.665,2025-03-06 11:30:24,113.0
0.511,16.902,0.518,97.202,1.662,2025-03-06 11:30:24,113.0
0.539,17.027,0.658,97.084,1.607,2025-03-06 11:30:24,113.0
0.541,17.141,0.602,96.929,1.885,2025-03-06 11:30:24,113.0
0.551,17.043,0.473,96.984,1.874,2025-03-06 11:30:24,113.0
0.533,17.071,0.522,97.206,1.771,2025-03-06 13:15:27,114.0
0.527,17.037,0.619,96.984,1.772,2025-03-06 13:15:27,114.0
0.546,17.037,0.613,97.002,1.87,2025-03-06 13:15:27,114.0
0.534,17.005,0.497,97.204,1.748,2025-03-06 13:15:27,114.0
0.533,17.018,0.473,96.821,1.765,2025-03-06 13:15:27,114.0
0.536,16.99,0.515,96.98,1.763,2025-03-06 13:15:27,114.0
0.532,16.993,0.518,97.069,1.802,2025-03-06 13:15:27,114.0
0.547,16.993,0.581,96.927,1.809,2025-03-06 13:15:27,114.0
0.539,17.071,0.49,97.136,1.771,2025-03-06 13:15:27,114.0
0.547,17.071,0.371,96.856,1.881,2025-03-06 13:15:27,114.0
0.523,17.097,0.508,96.878,1.667,2025-03-06 13:15:27,114.0
0.535,16.98,0.658,96.868,1.848,2025-03-06 13:15:27,114.0
0.529,17.024,0.609,96.982,1.684,2025-03-06 13:15:27,114.0
0.537,16.914,0.564,96.946,1.815,2025-03-06 13:15:27,114.0
0.552,17.04,0.752,96.906,1.89,2025-03-06 13:15:27,114.0
0.556,17.053,0.339,97.034,1.927,2025-03-06 13:15:27,114.0
0.521,16.949,0.602,97.111,1.699,2025-03-06 13:15:27,114.0
0.567,17.137,0.525,97.168,1.887,2025-03-06 13:15:27,114.0
0.513,16.955,0.556,97.131,1.619,2025-03-06 13:15:27,114.0
0.527,17.005,0.609,96.933,1.707,2025-03-06 20:00:45,115.0
0.55,17.1,0.479,97.019,1.763,2025-03-06 20:00:45,115.0
0.54,16.968,0.49,97.456,1.903,2025-03-06 20:00:45,115.0
0.5,16.955,0.546,96.886,1.64,2025-03-06 20:00:45,115.0
0.548,17.015,0.441,96.908,1.903,2025-03-06 20:00:45,115.0
0.508,16.93,0.542,96.829,1.706,2025-03-06 20:00:45,115.0
0.54,16.927,0.742,97.007,1.756,2025-03-06 20:00:45,115.0
0.572,16.993,0.605,97.198,1.887,2025-03-06 20:00:45,115.0
0.521,16.977,0.43,97.109,1.699,2025-03-06 20:00:45,115.0
0.523,16.983,0.654,97.275,1.607,2025-03-06 20:00:45,115.0
0.511,16.943,0.546,97.129,1.664,2025-03-06 20:00:45,115.0
0.541,16.974,0.577,96.836,1.721,2025-03-06 20:00:45,115.0
0.549,16.908,0.612,97.143,1.889,2025-03-06 20:00:45,115.0
0.545,17.04,0.553,97.117,1.771,2025-03-06 20:00:45,115.0
0.544,16.914,0.56,96.917,1.921,2025-03-06 20:00:45,115.0
0.538,16.993,0.515,96.869,1.755,2025-03-06 20:00:45,115.0
0.564,17.021,0.602,97.095,1.904,2025-03-06 20:00:45,115.0
0.538,16.933,0.532,97.065,1.825,2025-03-06 20:00:45,115.0
0.523,16.93,0.567,96.884,1.832,2025-03-06 20:00:45,115.0
0.53,16.958,0.546,96.955,1.637,2025-03-06 20:00:45,115.0
0.56,17.002,0.43,97.2,1.895,2025-03-06 21:20:50,116.0
0.559,17.012,0.361,97.258,1.844,2025-03-06 21:20:50,116.0
0.52,16.877,0.451,97.244,1.689,2025-03-06 21:20:50,116.0
0.537,16.899,0.591,96.895,1.806,2025-03-06 21:20:50,116.0
0.553,17.012,0.525,97.293,1.818,2025-03-06 21:20:50,116.0
0.525,17.046,0.662,96.837,1.676,2025-03-06 21:20:50,116.0
0.526,16.93,0.532,96.985,1.8,2025-03-06 21:20:50,116.0
0.523,16.968,0.479,96.963,1.723,2025-03-06 21:20:50,116.0
0.556,17.084,0.577,97.247,1.692,2025-03-06 21:20:50,116.0
0.523,17.071,0.588,96.836,1.759,2025-03-06 21:20:50,116.0
0.525,17.005,0.535,96.851,1.72,2025-03-06 21:20:50,116.0
0.536,17.012,0.571,96.923,1.763,2025-03-06 21:20:50,116.0
0.534,17.097,0.721,97.199,1.637,2025-03-06 21:20:50,116.0
0.508,16.958,0.63,96.904,1.595,2025-03-06 21:20:50,116.0
0.528,16.968,0.504,97.129,1.744,2025-03-06 21:20:50,116.0
0.537,16.968,0.406,96.834,1.847,2025-03-06 21:20:50,116.0
0.529,17.037,0.55,97.102,1.725,2025-03-06 21:20:50,116.0
0.531,17.012,0.483,97.005,1.701,2025-03-06 21:20:50,116.0
0.533,17.059,0.409,97.191,1.75,2025-03-06 21:20:50,116.0
0.542,16.927,0.567,97.143,1.815,2025-03-07 12:55:57,117.0
0.537,16.996,0.473,96.891,1.857,2025-03-07 12:55:57,117.0
0.528,16.993,0.375,97.158,1.89,2025-03-07 12:55:57,117.0
0.546,17.097,0.497,97.165,1.823,2025-03-07 12:55:57,117.0
0.541,16.98,0.532,97.105,1.92,2025-03-07 12:55:57,117.0
0.524,16.889,0.598,97.183,1.621,2025-03-07 12:55:57,117.0
0.553,17.027,0.434,97.102,1.834,2025-03-07 12:55:57,117.0
0.534,16.933,0.613,96.905,1.753,2025-03-07 12:55:57,117.0
0.544,16.936,0.564,97.194,1.965,2025-03-07 12:55:57,117.0
0.524,16.965,0.465,97.0,1.794,2025-03-07 12:55:57,117.0
0.533,17.043,0.325,96.879,1.862,2025-03-07 12:55:57,117.0
0.491,16.936,0.525,97.017,1.611,2025-03-07 12:55:57,117.0
0.524,16.961,0.56,97.216,1.626,2025-03-07 12:55:57,117.0
0.532,16.993,0.63,96.915,1.785,2025-03-07 12:55:57,117.0
0.518,16.905,0.479,97.022,1.742,2025-03-07 12:55:57,117.0
0.526,17.027,0.445,96.965,1.732,2025-03-07 12:55:57,117.0
0.512,16.921,0.62,96.963,1.771,2025-03-07 12:55:57,117.0
0.518,16.889,0.627,96.832,1.826,2025-03-07 12:55:57,117.0
0.527,16.939,0.5,96.803,1.89,2025-03-07 12:55:57,117.0
0.529,16.911,0.546,97.144,1.802,2025-03-07 12:55:57,117.0
0.523,16.977,0.535,97.179,1.622,2025-03-07 21:16:13,118.0
0.546,16.98,0.413,97.346,1.788,2025-03-07 21:16:13,118.0
0.536,17.131,0.417,97.234,1.725,2025-03-07 21:16:13,118.0
0.547,16.961,0.413,96.949,1.912,2025-03-07 21:16:13,118.0
0.503,17.075,0.563,96.784,1.624,2025-03-07 21:16:13,118.0
0.555,17.059,0.406,96.993,1.837,2025-03-07 21:16:13,118.0
0.522,17.049,0.438,96.93,1.687,2025-03-07 21:16:13,118.0
0.519,16.886,0.444,96.913,1.661,2025-03-07 21:16:13,118.0
0.51,16.974,0.679,97.258,1.728,2025-03-07 21:16:13,118.0
0.542,17.04,0.525,97.209,1.851,2025-03-07 21:16:13,118.0
0.516,16.987,0.427,97.052,1.646,2025-03-07 21:16:13,118.0
0.538,16.99,0.392,96.888,1.872,2025-03-07 21:16:13,118.0
0.525,17.172,0.455,97.14,1.7,2025-03-07 21:16:13,118.0
0.529,16.996,0.455,96.841,1.743,2025-03-07 21:16:13,118.0
0.517,17.018,0.612,97.136,1.78,2025-03-07 21:16:13,118.0
0.547,16.99,0.504,97.146,1.819,2025-03-07 21:16:13,118.0
0.538,16.987,0.546,96.888,1.723,2025-03-07 21:16:13,118.0
0.528,17.087,0.501,96.899,1.72,2025-03-07 21:16:13,118.0
0.523,16.924,0.441,97.183,1.771,2025-03-07 21:16:13,118.0
0.529,17.075,0.385,97.08,1.784,2025-03-07 21:16:13,118.0
0.515,16.93,0.693,96.869,1.598,2025-03-10 13:00:03,119.0
0.507,16.927,0.539,96.826,1.729,2025-03-10 13:00:03,119.0
0.542,17.002,0.704,96.996,1.785,2025-03-10 13:00:03,119.0
0.542,17.04,0.381,97.207,1.701,2025-03-10 13:00:03,119.0
0.542,17.021,0.62,97.157,1.853,2025-03-10 13:00:03,119.0
0.5,16.955,0.483,96.884,1.492,2025-03-10 13:00:03,119.0
0.522,16.902,0.56,96.868,1.674,2025-03-10 13:00:03,119.0
0.522,16.983,0.417,96.897,1.674,2025-03-10 13:00:03,119.0
0.526,17.031,0.5,96.918,1.664,2025-03-10 13:00:03,119.0
0.52,17.056,0.563,97.225,1.625,2025-03-10 13:00:03,119.0
0.53,16.965,0.718,96.939,1.746,2025-03-10 13:00:03,119.0
0.538,16.974,0.5,97.136,1.813,2025-03-10 13:00:03,119.0
0.533,16.902,0.511,97.27,1.701,2025-03-10 13:00:03,119.0
0.524,16.949,0.574,96.983,1.627,2025-03-10 13:00:03,119.0
0.523,17.068,0.294,96.878,1.671,2025-03-10 13:00:03,119.0
0.53,16.987,0.441,96.8,1.804,2025-03-10 13:00:03,119.0
0.502,16.936,0.668,96.808,1.605,2025-03-10 13:00:03,119.0
0.525,17.071,0.644,97.146,1.663,2025-03-10 13:00:03,119.0
0.513,16.971,0.613,97.057,1.73,2025-03-10 14:00:07,120.0
0.542,17.015,0.574,97.14,1.7,2025-03-10 14:00:07,120.0
0.509,16.983,0.455,97.159,1.675,2025-03-10 14:00:07,120.0
0.539,17.071,0.483,97.203,1.762,2025-03-10 14:00:07,120.0
0.516,16.961,0.378,97.024,1.724,2025-03-10 14:00:07,120.0
0.532,16.996,0.588,97.137,1.696,2025-03-10 14:00:07,120.0
0.537,17.009,0.413,97.242,1.745,2025-03-10 14:00:07,120.0
0.527,16.977,0.42,97.186,1.661,2025-03-10 14:00:07,120.0
0.531,17.012,0.704,96.905,1.666,2025-03-10 14:00:07,120.0
0.554,17.053,0.529,97.127,1.741,2025-03-10 14:00:07,120.0
0.533,17.012,0.696,96.844,1.639,2025-03-10 14:00:07,120.0
0.526,16.914,0.668,96.881,1.657,2025-03-10 14:00:07,120.0
0.544,17.021,0.578,97.168,1.804,2025-03-10 14:00:07,120.0
0.542,16.99,0.672,96.897,1.894,2025-03-10 14:00:07,120.0
0.514,16.99,0.581,97.164,1.708,2025-03-10 14:00:07,120.0
0.548,17.084,0.613,97.169,1.718,2025-03-10 14:00:07,120.0
0.527,16.977,0.462,96.875,1.817,2025-03-10 14:00:07,120.0
0.521,16.927,0.591,97.186,1.839,2025-03-10 14:00:07,120.0
0.53,17.046,0.542,97.161,1.731,2025-03-10 14:00:07,120.0
0.51,17.031,0.567,97.091,1.745,2025-03-10 14:00:07,120.0
0.553,17.031,0.353,96.837,1.698,2025-03-10 19:25:14,121.0
0.533,17.087,0.805,96.948,1.785,2025-03-10 19:25:14,121.0
0.563,17.04,0.606,96.986,1.829,2025-03-10 19:25:14,121.0
0.512,16.965,0.574,97.074,1.768,2025-03-10 19:25:14,121.0
0.545,17.021,0.528,97.103,1.841,2025-03-10 19:25:14,121.0
0.553,17.031,0.476,97.029,1.786,2025-03-10 19:25:14,121.0
0.531,16.99,0.5,97.031,1.88,2025-03-10 19:25:14,121.0
0.569,17.071,0.595,96.811,1.939,2025-03-10 19:25:14,121.0
0.532,16.987,0.444,97.087,1.723,2025-03-10 19:25:14,121.0
0.551,17.078,0.385,97.099,1.749,2025-03-10 19:25:14,121.0
